,Location Id,Easting,Northing
821,L1007442,578400.0,306400.0
822,L1007450,189000.0,74800.0
823,L1007452,333700.0,281300.0
824,L1007459,196000.0,58400.0
825,L1007473,361800.0,1037400.0
826,L1007488,624700.0,339100.0
827,L1007498,325900.0,340200.0
828,L1007507,441900.0,206200.0
829,L1007512,273700.0,647300.0
830,L1007514,450400.0,430500.0
831,L1007527,491100.0,121100.0
832,L1007532,367900.0,254400.0
833,L1007544,329800.0,300700.0
834,L1007554,363100.0,155200.0
835,L1007559,478400.0,136600.0
836,L1007569,536800.0,280100.0
837,L1007581,463800.0,416000.0
838,L1007585,632600.0,288700.0
839,L1007588,466500.0,207000.0
840,L1007592,293800.0,192100.0
841,L1007595,199900.0,44100.0
842,L1007611,626500.0,158900.0
843,L1007621,427900.0,142000.0
844,L1007622,462600.0,357100.0
845,L1007644,335200.0,547600.0
846,L1007647,491600.0,217400.0
847,L1007649,284300.0,79800.0
848,L1007651,369200.0,359000.0
849,L1007661,387800.0,417800.0
850,L1007672,230100.0,103900.0
851,L1007673,363200.0,206500.0
852,L1007676,429200.0,521000.0
853,L1007684,359800.0,292900.0
854,L1007708,366500.0,525200.0
855,L1007722,616600.0,220300.0
856,L1007726,280000.0,86100.0
857,L1007729,502500.0,279500.0
858,L1007781,174300.0,36100.0
859,L1007782,404200.0,411900.0
860,L1007783,179500.0,23000.0
861,L1007785,318300.0,206100.0
862,L1007792,314300.0,330000.0
863,L1007817,311800.0,322400.0
864,L1007825,571800.0,193900.0
865,L1007828,335400.0,585800.0
866,L1007831,393000.0,431700.0
867,L1007836,355400.0,244100.0
868,L1007841,287217.0,58302.0
869,L1007846,392800.0,101400.0
870,L1007848,193000.0,45400.0
871,L1007849,387800.0,436900.0
872,L1007860,593400.0,263100.0
873,L1007861,417000.0,464500.0
874,L1007863,227800.0,112400.0
875,L1007864,344200.0,221700.0
876,L1007879,140100.0,850100.0
877,L1007886,322500.0,95500.0
878,L1007901,322800.0,124200.0
879,L1007904,315900.0,719000.0
880,L1007905,487900.0,144500.0
881,L1007927,232400.0,245000.0
882,L1007930,349600.0,742900.0
883,L1007937,258100.0,205400.0
884,L1007944,365600.0,78100.0
885,L1007968,471600.0,381700.0
886,L1007980,171200.0,30300.0
887,L1007999,535800.0,146000.0
888,L1008001,395100.0,346500.0
889,L1008002,560550.0,106650.0
890,L1008025,276400.0,109300.0
891,L1008047,308100.0,306400.0
892,L1008053,286847.0,748493.0
893,L1008087,579400.0,230800.0
894,L1008090,290600.0,672300.0
895,L1008094,416400.0,294100.0
896,L1008102,467300.0,178100.0
897,L1008113,424000.0,326800.0
898,L1008114,605500.0,215000.0
899,L1008163,459100.0,273600.0
900,L1008172,395300.0,474700.0
901,L1008176,261280.0,238390.0
902,L1008183,444400.0,205000.0
903,L1008185,431200.0,220400.0
904,L1008186,398200.0,332100.0
905,L1008211,404700.0,273500.0
906,L1008217,216000.0,52500.0
907,L1008241,597600.0,150000.0
908,L1008272,380200.0,102000.0
909,L1008276,520000.0,110100.0
910,L1008302,149100.0,942600.0
911,L1008307,428300.0,199700.0
912,L1008322,313500.0,581900.0
913,L1008331,425800.0,398500.0
914,L1008332,321400.0,315600.0
915,L1008333,445500.0,411600.0
916,L1008348,491300.0,225200.0
917,L1008351,252200.0,78800.0
918,L1008366,588400.0,128300.0
919,L1008382,326200.0,263100.0
920,L1008387,286100.0,875700.0
921,L1008395,516500.0,147100.0
922,L1008397,470600.0,137300.0
923,L1008406,652900.0,295700.0
924,L1008409,554300.0,240800.0
925,L1008431,351300.0,345600.0
926,L1008435,300000.0,192300.0
927,L1008451,339300.0,352000.0
928,L1008454,486500.0,271400.0
929,L1008469,426200.0,208300.0
930,L1008482,255100.0,66900.0
931,L1008484,404800.0,219200.0
932,L1008505,613900.0,273600.0
933,L1008526,489000.0,375000.0
934,L1008581,327000.0,123500.0
935,L1008583,319000.0,120000.0
936,L1008594,604800.0,324600.0
937,L1008595,403600.0,411900.0
938,L1008629,539900.0,380800.0
939,L1008639,476600.0,167900.0
940,L1008642,357300.0,208000.0
941,L1008652,310400.0,264000.0
942,L1008653,411500.0,633100.0
943,L1008657,608500.0,257000.0
944,L1008658,517400.0,125800.0
945,L1008684,493500.0,348500.0
946,L1008706,351300.0,122100.0
947,L1008708,464800.0,280800.0
948,L1008709,277500.0,62600.0
949,L1008720,483800.0,390000.0
950,L1008722,276170.0,71030.0
951,L1008724,469500.0,115300.0
952,L1008726,575800.0,176000.0
953,L1008729,404900.0,384100.0
954,L1008745,460000.0,285100.0
955,L1008753,534900.0,243200.0
956,L1008763,550500.0,275500.0
957,L1008765,241300.0,104400.0
958,L1008767,259000.0,321700.0
959,L1008772,435800.0,144000.0
960,L1008775,489300.0,149100.0
961,L1008782,526900.0,402400.0
962,L1008815,414900.0,320800.0
963,L1008816,270100.0,97400.0
964,L1008817,306300.0,88700.0
965,L1008832,445600.0,204300.0
966,L1008833,562300.0,112600.0
967,L1008842,414700.0,405900.0
968,L1008846,610300.0,265600.0
969,L1008849,538000.0,121000.0
970,L1008856,330300.0,97100.0
971,L1008867,350800.0,461700.0
972,L1008886,440400.0,286800.0
973,L1008888,335900.0,218600.0
974,L1008891,496700.0,185900.0
975,L1008895,371100.0,313300.0
976,L1008900,440200.0,237100.0
977,L1008902,450800.0,356800.0
978,L1008924,423700.0,419500.0
979,L1008937,456900.0,284300.0
980,L1008938,323800.0,654400.0
981,L1008955,593500.0,283500.0
982,L1008970,374100.0,204200.0
983,L1008972,467300.0,135000.0
984,L1008978,408300.0,192800.0
985,L1008984,466800.0,432100.0
986,L1008986,461700.0,114300.0
987,L1008997,415400.0,511800.0
988,L1009006,340400.0,274900.0
989,L1009030,274000.0,147600.0
990,L1009032,524700.0,425800.0
991,L1009036,300600.0,115600.0
992,L1009039,442500.0,161100.0
993,L1009045,219800.0,218800.0
994,L1009048,426500.0,336700.0
995,L1009053,375000.0,351000.0
996,L1009058,451900.0,396300.0
997,L1009061,559600.0,118300.0
998,L1009063,595900.0,261600.0
999,L1009065,240700.0,244700.0
1000,L1009087,397100.0,156300.0
1001,L1009092,163300.0,29500.0
1002,L1009104,598700.0,298100.0
1003,L1009115,441600.0,127700.0
1004,L1009133,415400.0,130300.0
1005,L1009144,323000.0,212400.0
1006,L1009160,604800.0,276200.0
1007,L1009166,334700.0,273500.0
1008,L1009167,483400.0,168600.0
1009,L1009174,230200.0,73500.0
1010,L1009177,590600.0,303000.0
1011,L1009180,336300.0,292700.0
1012,L1009181,389000.0,461500.0
1013,L1009184,407700.0,271800.0
1014,L1009190,428400.0,219100.0
1015,L1009191,328400.0,120100.0
1016,L1009196,404400.0,271900.0
1017,L1009204,434800.0,206900.0
1018,L1009210,469300.0,191400.0
1019,L1009211,469300.0,191400.0
1020,L1009214,343900.0,445700.0
1021,L1009225,490800.0,143500.0
1022,L1009230,407100.0,449900.0
1023,L1009237,541400.0,264000.0
1024,L1009246,619500.0,273300.0
1025,L1009247,561900.0,117700.0
1026,L1009251,456800.0,122600.0
1027,L1009256,439300.0,293400.0
1028,L1009260,291300.0,114000.0
1029,L1009263,433800.0,187500.0
1030,L1009267,481500.0,360000.0
1031,L1009274,416000.0,111900.0
1032,L1009286,523700.0,137200.0
1033,L1009287,218190.0,221710.0
1034,L1009294,569900.0,156000.0
1035,L1009298,447300.0,432300.0
1036,L1009306,419200.0,433700.0
1037,L1009328,383500.0,220300.0
1038,L1009329,479700.0,167100.0
1039,L1009348,544500.0,222500.0
1040,L1009351,553700.0,206200.0
1041,L1009356,623500.0,157200.0
1042,L1009372,478000.0,262300.0
1043,L1009374,259800.0,56100.0
1044,L1009394,495000.0,279300.0
1045,L1009400,237000.0,109700.0
1046,L1009408,453800.0,91300.0
1047,L1009412,456200.0,192700.0
1048,L1009420,412400.0,407000.0
1049,L1009421,427100.0,218100.0
1050,L1009422,292800.0,177100.0
1051,L1009434,348600.0,455200.0
1052,L1009437,417800.0,407800.0
1053,L1009447,266200.0,204400.0
1054,L1009452,501300.0,163200.0
1055,L1009453,491600.0,361000.0
1056,L1009454,323300.0,241400.0
1057,L1009455,599000.0,242900.0
1058,L1009457,425600.0,316300.0
1059,L1009462,371700.0,645900.0
1060,L1009466,506070.0,458934.0
1061,L1009473,441200.0,318600.0
1062,L1009477,326000.0,286400.0
1063,L1009479,346000.0,171600.0
1064,L1009488,468100.0,412500.0
1065,L1009492,339200.0,296300.0
1066,L1009503,600100.0,172500.0
1067,L1009515,366100.0,331100.0
1068,L1009524,310600.0,189200.0
1069,L1009530,294400.0,78300.0
1070,L1009548,457800.0,259200.0
1071,L1009550,491200.0,436900.0
1072,L1009555,416900.0,324900.0
1073,L1009569,339100.0,322500.0
1074,L1009575,619300.0,138700.0
1075,L1009580,514800.0,438400.0
1076,L1009597,336800.0,324900.0
1077,L1009603,326500.0,123300.0
1078,L1009611,400500.0,279700.0
1079,L1009621,488900.0,177600.0
1080,L1009637,401600.0,396800.0
1081,L1009652,610900.0,214900.0
1082,L1009653,403900.0,438800.0
1083,L1009657,456500.0,470900.0
1084,L1009661,220200.0,590800.0
1085,L1009662,391900.0,236700.0
1086,L1009663,498900.0,397100.0
1087,L1009671,505700.0,275800.0
1088,L1009672,482500.0,205800.0
1089,L1009675,321200.0,188500.0
1090,L1009691,337400.0,222600.0
1091,L1009704,390200.0,273000.0
1092,L1009710,369500.0,323700.0
1093,L1009740,469100.0,122400.0
1094,L1009746,484400.0,214000.0
1095,L1009753,456900.0,282700.0
1096,L1009755,480300.0,303200.0
1097,L1009765,415600.0,96700.0
1098,L1009793,369100.0,182300.0
1099,L1009794,314900.0,543400.0
1100,L1009797,359700.0,334000.0
1101,L1009799,298300.0,667400.0
1102,L1009801,533500.0,157600.0
1103,L1009803,427000.0,114700.0
1104,L1009805,377600.0,235100.0
1105,L1009810,452300.0,163400.0
1106,L1009819,390600.0,192000.0
1107,L1009822,597200.0,150300.0
1108,L1009825,407200.0,450000.0
1109,L1009860,285100.0,94700.0
1110,L1009861,495200.0,247300.0
1111,L1009863,345000.0,126100.0
1112,L1009867,309000.0,100400.0
1113,L1009870,349600.0,109900.0
1114,L1009890,604300.0,152200.0
1115,L1009891,539000.0,286900.0
1116,L1009915,204100.0,62500.0
1117,L1009932,428900.0,389300.0
1118,L1009937,582200.0,131200.0
1119,L1009963,307100.0,520700.0
1120,L1009967,565800.0,116200.0
1121,L1009978,441600.0,316800.0
1122,L1009986,243600.0,349700.0
1123,L1009993,503400.0,433200.0
1124,L1010008,484600.0,224700.0
1125,L1010011,328100.0,361400.0
1126,L1010013,259000.0,350700.0
1127,L1010017,348200.0,142800.0
1128,L1010019,475400.0,193400.0
1129,L1010034,268600.0,316590.0
1130,L1010036,259000.0,326900.0
1131,L1010039,313400.0,197300.0
1132,L1010050,209900.0,59700.0
1133,L1010067,520600.0,126200.0
1134,L1010075,615200.0,279300.0
1135,L1010082,262300.0,135400.0
1136,L1010087,363900.0,269600.0
1137,L1010097,537100.0,392100.0
1138,L1010098,478400.0,461600.0
1139,L1010099,136600.0,833700.0
1140,L1010106,577000.0,248200.0
1141,L1010112,280500.0,109700.0
1142,L1010117,195400.0,232800.0
1143,L1010127,444000.0,118200.0
1144,L1010140,404900.0,373100.0
1145,L1010144,341000.0,233700.0
1146,L1010148,308000.0,579500.0
1147,L1010173,557545.0,126251.0
1148,L1010179,438600.0,377200.0
1149,L1010184,503200.0,383000.0
1150,L1010187,581900.0,114600.0
1151,L1010189,441400.0,202800.0
1152,L1010195,439000.0,504600.0
1153,L1010197,576900.0,225700.0
1154,L1010202,216100.0,97600.0
1155,L1010206,509900.0,211000.0
1156,L1010218,540700.0,307100.0
1157,L1010222,353600.0,445800.0
1158,L1010223,452600.0,111400.0
1159,L1010228,336153.0,342764.0
1160,L1010230,337700.0,256000.0
1161,L1010254,479100.0,318900.0
1162,L1010260,548100.0,137500.0
1163,L1010279,267600.0,570500.0
1164,L1010290,186900.0,60500.0
1165,L1010309,310530.0,271730.0
1166,L1010318,407900.0,351100.0
1167,L1010324,583500.0,236200.0
1168,L1010340,232780.0,117776.0
1169,L1010342,440333.0,483000.0
1170,L1010344,592200.0,281600.0
1171,L1010349,512200.0,214500.0
1172,L1010352,507200.0,128100.0
1173,L1010357,345500.0,150300.0
1174,L1010363,324700.0,935800.0
1175,L1010365,470800.0,234300.0
1176,L1010367,242200.0,623000.0
1177,L1010368,368600.0,852100.0
1178,L1010371,539400.0,160400.0
1179,L1010372,501800.0,192500.0
1180,L1010381,453600.0,229800.0
1181,L1010387,505300.0,123600.0
1182,L1010393,126100.0,947300.0
1183,L1010396,420800.0,409900.0
1184,L1010399,305200.0,167300.0
1185,L1010401,472700.0,516600.0
1186,L1010404,317200.0,176100.0
1187,L1010407,417900.0,262100.0
1188,L1010408,571400.0,217500.0
1189,L1010417,324900.0,213000.0
1190,L1010421,243000.0,619000.0
1191,L1010428,271100.0,571000.0
1192,L1010434,455600.0,85000.0
1193,L1010438,288800.0,207400.0
1194,L1010441,275800.0,80800.0
1195,L1010453,412300.0,301800.0
1196,L1010464,551700.0,128400.0
1197,L1010475,230400.0,63000.0
1198,L1010484,490500.0,484600.0
1199,L1010485,275900.0,560100.0
1200,L1010492,306400.0,169500.0
1201,L1010498,425900.0,397900.0
1202,L1010500,236100.0,77600.0
1203,L1010508,523100.0,118000.0
1204,L1010509,389500.0,203400.0
1205,L1010517,476200.0,249900.0
1206,L1010520,366200.0,172400.0
1207,L1010525,226900.0,125400.0
1208,L1010526,428000.0,246300.0
1209,L1010535,268100.0,864800.0
1210,L1010539,239080.0,60937.0
1211,L1010554,346100.0,91700.0
1212,L1010564,446000.0,135800.0
1213,L1010565,239700.0,621100.0
1214,L1010596,435800.0,390100.0
1215,L1010604,445600.0,452900.0
1216,L1010607,604500.0,299100.0
1217,L1010629,578400.0,146800.0
1218,L1010642,275800.0,69300.0
1219,L1010654,436900.0,340000.0
1220,L1010666,473300.0,160700.0
1221,L1010668,485500.0,228400.0
1222,L1010672,590500.0,303300.0
1223,L1010678,470100.0,279600.0
1224,L1010684,547100.0,289100.0
1225,L1010697,542900.0,363700.0
1226,L1010699,470100.0,205100.0
1227,L1010701,339700.0,529800.0
1228,L1010703,435100.0,460100.0
1229,L1010705,484418.0,446478.0
1230,L1010707,348700.0,239800.0
1231,L1010708,534300.0,192200.0
1232,L1010730,341100.0,249900.0
1233,L1010734,435900.0,137000.0
1234,L1010735,349400.0,269300.0
1235,L1010739,301800.0,820900.0
1236,L1010742,408800.0,410600.0
1237,L1010748,555900.0,307900.0
1238,L1010755,227400.0,221900.0
1239,L1010759,167800.0,20000.0
1240,L1010773,308500.0,187400.0
1241,L1010778,315200.0,173500.0
1242,L1010792,231400.0,69200.0
1243,L1010810,325500.0,203100.0
1244,L1010830,484600.0,376400.0
1245,L1010851,449200.0,234400.0
1246,L1010858,357656.0,124609.0
1247,L1010867,445900.0,127600.0
1248,L1010872,478100.0,448100.0
1249,L1010874,549900.0,219900.0
1250,L1010879,568500.0,336800.0
1251,L1010887,349300.0,340700.0
1252,L1010892,144100.0,34400.0
1253,L1010893,447200.0,114400.0
1254,L1010905,289900.0,175500.0
1255,L1010915,453600.0,109000.0
1256,L1010919,390600.0,102800.0
1257,L1010921,387100.0,251800.0
1258,L1010924,377400.0,421000.0
1259,L1010935,347700.0,716100.0
1260,L1010950,343400.0,576900.0
1261,L1010954,529000.0,242200.0
1262,L1010983,451900.0,481100.0
1263,L1011010,458200.0,269700.0
1264,L1011032,608500.0,151200.0
1265,L1011035,187200.0,35000.0
1266,L1011049,495173.0,271501.0
1267,L1011051,351700.0,148000.0
1268,L1011066,450600.0,193900.0
1269,L1011074,223241.0,234906.0
1270,L1011078,412200.0,439200.0
1271,L1011107,437400.0,247400.0
1272,L1011118,638700.0,170800.0
1273,L1011121,451700.0,273400.0
1274,L1011128,560300.0,132200.0
1275,L1011133,339300.0,449000.0
1276,L1011152,526000.0,331700.0
1277,L1011191,385800.0,422700.0
1278,L1011215,508900.0,157200.0
1279,L1011228,412700.0,257900.0
1280,L1011231,543100.0,382200.0
1281,L1011232,305800.0,140900.0
1282,L1011245,360200.0,162800.0
1283,L1011247,611400.0,130600.0
1284,L1011250,298700.0,124500.0
1285,L1011252,311200.0,196900.0
1286,L1011256,225600.0,227100.0
1287,L1011262,449300.0,361200.0
1288,L1011263,351500.0,347700.0
1289,L1011264,388800.0,419100.0
1290,L1011285,169500.0,40200.0
1291,L1011292,156300.0,31000.0
1292,L1011313,453200.0,307300.0
1293,L1011332,386700.0,140800.0
1294,L1011362,296400.0,184200.0
1295,L1011367,444500.0,345300.0
1296,L1011375,422300.0,449000.0
1297,L1011379,402800.0,106100.0
1298,L1011381,476900.0,464900.0
1299,L1011384,572800.0,160800.0
1300,L1011390,379600.0,418000.0
1301,L1011397,175500.0,873700.0
1302,L1011399,240700.0,79300.0
1303,L1011402,542700.0,285100.0
1304,L1011426,285000.0,85500.0
1305,L1011429,569300.0,288200.0
1306,L1011434,318700.0,103000.0
1307,L1011442,253000.0,627600.0
1308,L1011447,475300.0,495900.0
1309,L1011458,525000.0,116000.0
1310,L1011463,423300.0,562000.0
1311,L1011480,615700.0,141800.0
1312,L1011488,531400.0,155000.0
1313,L1011495,398200.0,556800.0
1314,L1011503,401900.0,554000.0
1315,L1011510,304500.0,663900.0
1316,L1011514,414400.0,339300.0
1317,L1011521,427000.0,439000.0
1318,L1011536,249800.0,367400.0
1319,L1011542,552000.0,114500.0
1320,L1011548,336700.0,192600.0
1321,L1011549,307900.0,578200.0
1322,L1011558,388500.0,199700.0
1323,L1011575,502400.0,290200.0
1324,L1011580,426200.0,564600.0
1325,L1011584,380200.0,242200.0
1326,L1011587,350000.0,106900.0
1327,L1011597,433300.0,516400.0
1328,L1011599,271685.0,75089.0
1329,L1011605,511800.0,126300.0
1330,L1011609,223000.0,232100.0
1331,L1011626,410200.0,433800.0
1332,L1011640,409700.0,198600.0
1333,L1011643,249100.0,642800.0
1334,L1011667,304100.0,199200.0
1335,L1011668,549400.0,304900.0
1336,L1011669,425600.0,583000.0
1337,L1011686,305600.0,107600.0
1338,L1011690,613600.0,283200.0
1339,L1011715,399700.0,405500.0
1340,L1011738,394900.0,378700.0
1341,L1011739,487100.0,239900.0
1342,L1011746,370300.0,334400.0
1343,L1011751,451900.0,387900.0
1344,L1011756,277900.0,96500.0
1345,L1011764,344800.0,262300.0
1346,L1011770,287200.0,879400.0
1347,L1011773,605600.0,321600.0
1348,L1011785,469300.0,245600.0
1349,L1011801,446100.0,260200.0
1350,L1011806,536500.0,390800.0
1351,L1011815,495600.0,138400.0
1352,L1011816,312900.0,124600.0
1353,L1011838,511200.0,350300.0
1354,L1011849,510300.0,360200.0
1355,L1011865,389300.0,579500.0
1356,L1011867,441400.0,423800.0
1357,L1011878,625700.0,158400.0
1358,L1011879,247400.0,64500.0
1359,L1011890,297400.0,194400.0
1360,L1011891,617900.0,225200.0
1361,L1011896,517800.0,228000.0
1362,L1011904,406200.0,422900.0
1363,L1011915,399800.0,182300.0
1364,L1011924,317300.0,120300.0
1365,L1011925,436600.0,535000.0
1366,L1011928,204600.0,627600.0
1367,L1011929,193000.0,58800.0
1368,L1011930,346800.0,216800.0
1369,L1011934,420200.0,563000.0
1370,L1011951,438400.0,300200.0
1371,L1011962,337700.0,144500.0
1372,L1011964,308000.0,247400.0
1373,L1011967,314800.0,129600.0
1374,L1011978,426100.0,307300.0
1375,L1012006,630300.0,278900.0
1376,L1012021,301500.0,134500.0
1377,L1012030,434500.0,483300.0
1378,L1012031,600400.0,310600.0
1379,L1012033,326800.0,201600.0
1380,L1012034,201200.0,45400.0
1381,L1012062,280100.0,191000.0
1382,L1012064,474800.0,345600.0
1383,L1012073,196200.0,59300.0
1384,L1012103,164000.0,646900.0
1385,L1012136,337700.0,304100.0
1386,L1012137,274700.0,704400.0
1387,L1012140,364200.0,1027500.0
1388,L1012171,638000.0,264700.0
1389,L1012192,625600.0,274600.0
1390,L1012193,431700.0,190700.0
1391,L1012196,616500.0,307300.0
1392,L1012202,429900.0,115300.0
1393,L1012204,423700.0,470300.0
1394,L1012207,592700.0,235600.0
1395,L1012210,430500.0,457000.0
1396,L1012216,429900.0,115300.0
1397,L1012217,343300.0,649500.0
1398,L1012227,342900.0,661500.0
1399,L1012228,496100.0,255000.0
1400,L1012238,634000.0,283800.0
1401,L1012251,384200.0,309100.0
1402,L1012254,293400.0,186700.0
1403,L1012259,361400.0,817700.0
1404,L1012260,354800.0,178700.0
1405,L1012263,529900.0,375700.0
1406,L1012277,432432.0,112186.0
1407,L1012298,356013.0,615823.0
1408,L1012304,479300.0,162900.0
1409,L1012313,339200.0,565900.0
1410,L1012322,343100.0,105400.0
1411,L1012326,600900.0,138200.0
1412,L1012331,499900.0,397100.0
1413,L1012335,296900.0,184400.0
1414,L1012338,426700.0,344700.0
1415,L1012366,403034.0,320532.0
1416,L1012371,476300.0,300400.0
1417,L1012380,471700.0,496800.0
1418,L1012393,221300.0,69000.0
1419,L1012395,448000.0,290000.0
1420,L1012415,378200.0,253400.0
1421,L1012420,632200.0,256000.0
1422,L1012422,613000.0,158100.0
1423,L1012428,564300.0,143900.0
1424,L1012443,340900.0,199200.0
1425,L1012448,383500.0,454700.0
1426,L1012449,379900.0,122700.0
1427,L1012454,266030.0,223890.0
1428,L1012455,636214.0,317500.0
1429,L1012482,609100.0,281900.0
1430,L1012486,419800.0,225000.0
1431,L1012494,430300.0,239500.0
1432,L1012497,292200.0,111700.0
1433,L1012504,620600.0,284600.0
1434,L1012513,458500.0,511100.0
1435,L1012517,389300.0,341200.0
1436,L1012519,349100.0,284900.0
1437,L1012534,459400.0,422200.0
1438,L1012538,377500.0,354500.0
1439,L1012551,491500.0,482100.0
1440,L1012558,342700.0,427600.0
1441,L1012571,587000.0,239500.0
1442,L1012573,548100.0,130800.0
1443,L1012575,452187.0,446729.0
1444,L1012585,363100.0,407700.0
